Ref,SampleID,Site name,DEPTH,AGE,AP (%),Pollen data source,Group
101,4630,El Patía-1,145,4451,39.15343915,Neotoma,-
101,4631,El Patía-1,150,4560,35.43307087,Neotoma,-
101,4632,El Patía-1,155,4672,31.25,Neotoma,-
101,4633,El Patía-1,160,4785,27.55555556,Neotoma,-
101,4634,El Patía-1,165,4895,29.55145119,Neotoma,-
101,4635,El Patía-1,170,5003,32.46753247,Neotoma,-
101,4636,El Patía-1,175,5114,34.62603878,Neotoma,-
101,4637,El Patía-1,180,5230,36.23188406,Neotoma,-
101,4638,El Patía-1,185,5341,37.93859649,Neotoma,-
101,4639,El Patía-1,190,5453,39.35742972,Neotoma,-
101,4640,El Patía-1,195,5571,38.01980198,Neotoma,-
101,4641,El Patía-1,200,5684,36.71875,Neotoma,-
101,4642,El Patía-1,205,5796,37.72819473,Neotoma,-
101,4643,El Patía-1,210,5912,38.8185654,Neotoma,-
101,4644,El Patía-1,215,6022,28.65384615,Neotoma,-
101,4645,El Patía-1,220,6138,20.14134276,Neotoma,-
101,4646,El Patía-1,225,6248,18.91891892,Neotoma,-
101,4647,El Patía-1,230,6364,17.17171717,Neotoma,-
101,4648,El Patía-1,235,6477,22.96296296,Neotoma,-
101,4649,El Patía-1,240,6584,28.50241546,Neotoma,-
101,4650,El Patía-1,245,6683,27.94612795,Neotoma,-
101,4651,El Patía-1,250,6774,26.66666667,Neotoma,-
101,4652,El Patía-1,255,6866,27.88844622,Neotoma,-
101,4653,El Patía-1,260,6959,28.57142857,Neotoma,-
101,4654,El Patía-1,300,7682,41.66666667,Neotoma,-
101,4655,El Patía-1,305,7773,31.86440678,Neotoma,-
101,4656,El Patía-1,310,7866,18.82352941,Neotoma,-
101,4657,El Patía-1,315,7956,20.51282051,Neotoma,-
101,4658,El Patía-1,330,8228,29.26829268,Neotoma,-
101,4659,El Patía-1,335,8296,40.625,Neotoma,-
101,4660,El Patía-1,340,8339,51.51515152,Neotoma,-
101,4661,El Patía-1,345,8380,33.82352941,Neotoma,-
101,4662,El Patía-1,350,8423,17.73049645,Neotoma,-
101,4663,El Patía-1,355,8465,23.84615385,Neotoma,-
101,4664,El Patía-1,360,8508,31.66666667,Neotoma,-
101,4665,El Patía-1,365,8550,22.17898833,Neotoma,-
101,4666,El Patía-1,370,8594,19.2893401,Neotoma,-
101,4667,El Patía-1,375,8646,21.23893805,Neotoma,-
101,4668,El Patía-1,385,8745,20.56737589,Neotoma,-
101,4669,El Patía-1,390,8797,18.5840708,Neotoma,-
101,4670,El Patía-1,395,8850,16.95906433,Neotoma,-
101,4671,El Patía-1,400,8902,10.90909091,Neotoma,-
101,4672,El Patía-1,405,8953,13.77245509,Neotoma,-
101,4673,El Patía-1,410,9005,13.76146789,Neotoma,-
101,4674,El Patía-1,415,9056,15.15151515,Neotoma,-
101,4675,El Patía-1,420,9107,16.09195402,Neotoma,-
101,4676,El Patía-1,425,9157,16.12903226,Neotoma,-
101,4677,El Patía-1,430,9208,16.16161616,Neotoma,-
101,4678,El Patía-1,435,9259,17.09401709,Neotoma,-
101,4679,El Patía-1,440,9308,17.77777778,Neotoma,-
101,4680,El Patía-1,445,9361,15.15151515,Neotoma,-
101,4681,El Patía-1,450,9410,12.40310078,Neotoma,-
101,4682,El Patía-1,455,9462,14.94661922,Neotoma,-
101,4683,El Patía-1,460,9513,15.27777778,Neotoma,-
102,4684,Laguna Piusbi [Laguna El Trueno],0,69,87.64940239,Neotoma,-
102,4685,Laguna Piusbi [Laguna El Trueno],5,183,85,Neotoma,-
102,4686,Laguna Piusbi [Laguna El Trueno],10,262,85.44061303,Neotoma,-
102,4687,Laguna Piusbi [Laguna El Trueno],15,348,86.17886179,Neotoma,-
102,4688,Laguna Piusbi [Laguna El Trueno],20,431,83.3976834,Neotoma,-
102,4689,Laguna Piusbi [Laguna El Trueno],25,516,89.18918919,Neotoma,-
102,4690,Laguna Piusbi [Laguna El Trueno],30,601,79.75206612,Neotoma,-
102,4691,Laguna Piusbi [Laguna El Trueno],35,681,83.12236287,Neotoma,-
102,4692,Laguna Piusbi [Laguna El Trueno],40,765,81.19266055,Neotoma,-
102,4693,Laguna Piusbi [Laguna El Trueno],45,849,86.36363636,Neotoma,-
102,4694,Laguna Piusbi [Laguna El Trueno],50,942,89.47368421,Neotoma,-
102,4695,Laguna Piusbi [Laguna El Trueno],55,1039,85.71428571,Neotoma,-
102,4696,Laguna Piusbi [Laguna El Trueno],60,1140,91.83673469,Neotoma,-
102,4697,Laguna Piusbi [Laguna El Trueno],65,1239,84.12017167,Neotoma,-
102,4698,Laguna Piusbi [Laguna El Trueno],70,1339,88.13559322,Neotoma,-
102,4699,Laguna Piusbi [Laguna El Trueno],75,1443,89.08296943,Neotoma,-
102,4700,Laguna Piusbi [Laguna El Trueno],80,1542,84.61538462,Neotoma,-
102,4701,Laguna Piusbi [Laguna El Trueno],85,1642,86.84210526,Neotoma,-
102,4702,Laguna Piusbi [Laguna El Trueno],90,1740,88.75,Neotoma,-
102,4703,Laguna Piusbi [Laguna El Trueno],95,1840,83.68200837,Neotoma,-
102,4704,Laguna Piusbi [Laguna El Trueno],100,1927,84.90566038,Neotoma,-
102,4705,Laguna Piusbi [Laguna El Trueno],105,2011,82.5,Neotoma,-
102,4706,Laguna Piusbi [Laguna El Trueno],110,2099,91.13924051,Neotoma,-
102,4707,Laguna Piusbi [Laguna El Trueno],115,2185,85.07462687,Neotoma,-
102,4708,Laguna Piusbi [Laguna El Trueno],120,2270,88.05309735,Neotoma,-
102,4709,Laguna Piusbi [Laguna El Trueno],125,2355,86.07594937,Neotoma,-
102,4710,Laguna Piusbi [Laguna El Trueno],130,2440,84.82142857,Neotoma,-
102,4711,Laguna Piusbi [Laguna El Trueno],135,2525,86.26373626,Neotoma,-
102,4712,Laguna Piusbi [Laguna El Trueno],140,2611,90,Neotoma,-
102,4713,Laguna Piusbi [Laguna El Trueno],145,2692,86.45833333,Neotoma,-
102,4714,Laguna Piusbi [Laguna El Trueno],150,2776,83.78378378,Neotoma,-
102,4715,Laguna Piusbi [Laguna El Trueno],155,2858,79.50310559,Neotoma,-
102,4716,Laguna Piusbi [Laguna El Trueno],160,2939,87.09677419,Neotoma,-
102,4717,Laguna Piusbi [Laguna El Trueno],165,3020,84.02061856,Neotoma,-
102,4718,Laguna Piusbi [Laguna El Trueno],170,3101,86.38743455,Neotoma,-
102,4719,Laguna Piusbi [Laguna El Trueno],175,3180,86.42533937,Neotoma,-
102,4720,Laguna Piusbi [Laguna El Trueno],180,3261,89.51965066,Neotoma,-
102,4721,Laguna Piusbi [Laguna El Trueno],185,3343,89.63963964,Neotoma,-
102,4722,Laguna Piusbi [Laguna El Trueno],190,3423,89.37198068,Neotoma,-
102,4723,Laguna Piusbi [Laguna El Trueno],195,3503,85.42510121,Neotoma,-
102,4724,Laguna Piusbi [Laguna El Trueno],200,3591,88.74458874,Neotoma,-
102,4725,Laguna Piusbi [Laguna El Trueno],205,3700,89.83957219,Neotoma,-
102,4726,Laguna Piusbi [Laguna El Trueno],210,3808,89.31623932,Neotoma,-
102,4727,Laguna Piusbi [Laguna El Trueno],215,3917,90.82969432,Neotoma,-
102,4728,Laguna Piusbi [Laguna El Trueno],220,4029,90.79497908,Neotoma,-
102,4729,Laguna Piusbi [Laguna El Trueno],225,4137,91.26637555,Neotoma,-
102,4730,Laguna Piusbi [Laguna El Trueno],230,4245,92.79661017,Neotoma,-
102,4731,Laguna Piusbi [Laguna El Trueno],235,4353,87.60683761,Neotoma,-
102,4732,Laguna Piusbi [Laguna El Trueno],240,4464,89.87341772,Neotoma,-
102,4733,Laguna Piusbi [Laguna El Trueno],245,4576,91.8699187,Neotoma,-
102,4734,Laguna Piusbi [Laguna El Trueno],250,4685,96.78714859,Neotoma,-
102,4735,Laguna Piusbi [Laguna El Trueno],255,4796,82.42677824,Neotoma,-
102,4736,Laguna Piusbi [Laguna El Trueno],260,4905,92.24489796,Neotoma,-
102,4737,Laguna Piusbi [Laguna El Trueno],265,5016,84.42028986,Neotoma,-
102,4738,Laguna Piusbi [Laguna El Trueno],270,5119,80.14705882,Neotoma,-
102,4739,Laguna Piusbi [Laguna El Trueno],275,5218,67.91044776,Neotoma,-
102,4740,Laguna Piusbi [Laguna El Trueno],295,5625,65.18518519,Neotoma,-
103,4741,GeoB16205-4,105,10013,19.35483871,Pangaea,NEB
103,4742,GeoB16205-4,110,10214,15.49295775,Pangaea,NEB
103,4743,GeoB16205-4,115,10416,17.46031746,Pangaea,NEB
103,4744,GeoB16205-4,120,10617,30,Pangaea,NEB
103,4745,GeoB16205-4,125,10819,18.05555556,Pangaea,NEB
103,4746,GeoB16205-4,130,11020,17.64705882,Pangaea,NEB
103,4747,GeoB16205-4,135,11222,38.88888889,Pangaea,NEB
103,4748,GeoB16205-4,140,11315,24.24242424,Pangaea,NEB
103,4749,GeoB16205-4,145,11409,41.4893617,Pangaea,NEB
103,4750,GeoB16205-4,150,11502,26.86567164,Pangaea,NEB
103,4751,GeoB16205-4,155,11596,54.59770115,Pangaea,NEB
103,4752,GeoB16205-4,160,11690,20.4379562,Pangaea,NEB
103,4753,GeoB16205-4,165,11784,48.32214765,Pangaea,NEB
103,4754,GeoB16205-4,170,11818,12.64367816,Pangaea,NEB
103,4755,GeoB16205-4,175,11853,63.33333333,Pangaea,NEB
103,4756,GeoB16205-4,180,11887,31.29770992,Pangaea,NEB
103,4757,GeoB16205-4,185,11922,53.63636364,Pangaea,NEB
103,4758,GeoB16205-4,190,11956,25.35211268,Pangaea,NEB
103,4759,GeoB16205-4,195,11991,51.90839695,Pangaea,NEB
103,4760,GeoB16205-4,200,12025,8.943089431,Pangaea,NEB
103,4761,GeoB16205-4,205,12060,53.95683453,Pangaea,NEB
103,4762,GeoB16205-4,210,12143,10.86956522,Pangaea,NEB
103,4763,GeoB16205-4,215,12226,52.41935484,Pangaea,NEB
103,4764,GeoB16205-4,220,12309,8.333333333,Pangaea,NEB
103,4765,GeoB16205-4,225,12392,56.04395604,Pangaea,NEB
103,4766,GeoB16205-4,230,12475,36.13445378,Pangaea,NEB
103,4767,GeoB16205-4,235,12558,54.65838509,Pangaea,NEB
103,4768,GeoB16205-4,240,12641,26.19047619,Pangaea,NEB
103,4769,GeoB16205-4,245,12724,35,Pangaea,NEB
103,4770,GeoB16205-4,250,12807,31.73076923,Pangaea,NEB
103,4771,GeoB16205-4,255,12890,44.44444444,Pangaea,NEB
103,4772,GeoB16205-4,260,12973,34.88372093,Pangaea,NEB
103,4773,GeoB16205-4,265,13062,38.03680982,Pangaea,NEB
104,4774,Laguna De La Cocha,1,-51,27.99043062,Neotoma,TrAn
104,4775,Laguna De La Cocha,3,-41,29.95049505,Neotoma,TrAn
104,4776,Laguna De La Cocha,5,-31,37.73087071,Neotoma,TrAn
104,4777,Laguna De La Cocha,7,-20,33.16831683,Neotoma,TrAn
104,4778,Laguna De La Cocha,9,-10,44.28969359,Neotoma,TrAn
104,4779,Laguna De La Cocha,11,1,29.75206612,Neotoma,TrAn
104,4780,Laguna De La Cocha,13,11,46.08938547,Neotoma,TrAn
104,4781,Laguna De La Cocha,15,21,47.4801061,Neotoma,TrAn
104,4782,Laguna De La Cocha,17,31,24.82517483,Neotoma,TrAn
104,4783,Laguna De La Cocha,19,42,44.01114206,Neotoma,TrAn
104,4784,Laguna De La Cocha,21,52,49.15730337,Neotoma,TrAn
104,4785,Laguna De La Cocha,23,63,45.14285714,Neotoma,TrAn
104,4786,Laguna De La Cocha,25,73,41.80327869,Neotoma,TrAn
104,4787,Laguna De La Cocha,27,84,48.89502762,Neotoma,TrAn
104,4788,Laguna De La Cocha,29,95,45.28301887,Neotoma,TrAn
104,4789,Laguna De La Cocha,31,105,43.20652174,Neotoma,TrAn
104,4790,Laguna De La Cocha,33,113,38.33780161,Neotoma,TrAn
104,4791,Laguna De La Cocha,35,123,38.59649123,Neotoma,TrAn
104,4792,Laguna De La Cocha,37,131,40.10695187,Neotoma,TrAn
104,4793,Laguna De La Cocha,39,140,46.9273743,Neotoma,TrAn
104,4794,Laguna De La Cocha,41,148,37.90322581,Neotoma,TrAn
104,4795,Laguna De La Cocha,43,156,32.09549072,Neotoma,TrAn
104,4796,Laguna De La Cocha,45,163,33.00970874,Neotoma,TrAn
104,4797,Laguna De La Cocha,47,171,39.37007874,Neotoma,TrAn
104,4798,Laguna De La Cocha,49,179,27.85714286,Neotoma,TrAn
104,4799,Laguna De La Cocha,51,187,25.91623037,Neotoma,TrAn
104,4800,Laguna De La Cocha,53,195,33.06451613,Neotoma,TrAn
104,4801,Laguna De La Cocha,55,202,28.125,Neotoma,TrAn
104,4802,Laguna De La Cocha,57,210,29.25531915,Neotoma,TrAn
104,4803,Laguna De La Cocha,59,218,25.27472527,Neotoma,TrAn
104,4804,Laguna De La Cocha,61,226,30.91922006,Neotoma,TrAn
104,4805,Laguna De La Cocha,63,233,34.9862259,Neotoma,TrAn
104,4806,Laguna De La Cocha,65,241,36.14457831,Neotoma,TrAn
104,4807,Laguna De La Cocha,67,248,30.05319149,Neotoma,TrAn
104,4808,Laguna De La Cocha,69,256,23.54570637,Neotoma,TrAn
104,4809,Laguna De La Cocha,71,264,23.80106572,Neotoma,TrAn
104,4810,Laguna De La Cocha,73,271,8.255159475,Neotoma,TrAn
104,4811,Laguna De La Cocha,75,279,7.989347537,Neotoma,TrAn
104,4812,Laguna De La Cocha,77,287,36.5942029,Neotoma,TrAn
104,4813,Laguna De La Cocha,79,295,16.80327869,Neotoma,TrAn
104,4814,Laguna De La Cocha,81,303,19.31407942,Neotoma,TrAn
104,4815,Laguna De La Cocha,83,310,18.18181818,Neotoma,TrAn
104,4816,Laguna De La Cocha,85,318,14,Neotoma,TrAn
104,4817,Laguna De La Cocha,87,326,19.14893617,Neotoma,TrAn
104,4818,Laguna De La Cocha,89,333,16.54929577,Neotoma,TrAn
104,4819,Laguna De La Cocha,91,341,15.75875486,Neotoma,TrAn
104,4820,Laguna De La Cocha,93,349,17.4904943,Neotoma,TrAn
104,4821,Laguna De La Cocha,95,357,19.85111663,Neotoma,TrAn
104,4822,Laguna De La Cocha,97,365,15.08474576,Neotoma,TrAn
104,4823,Laguna De La Cocha,99,373,16.35220126,Neotoma,TrAn
104,4824,Laguna De La Cocha,101,381,20.91254753,Neotoma,TrAn
104,4825,Laguna De La Cocha,103,389,20.17857143,Neotoma,TrAn
104,4826,Laguna De La Cocha,105,397,13.5021097,Neotoma,TrAn
104,4827,Laguna De La Cocha,107,405,15.44715447,Neotoma,TrAn
104,4828,Laguna De La Cocha,109,413,10.20092736,Neotoma,TrAn
104,4829,Laguna De La Cocha,111,421,7.835051546,Neotoma,TrAn
104,4830,Laguna De La Cocha,113,428,9.811320755,Neotoma,TrAn
104,4831,Laguna De La Cocha,115,435,8.670520231,Neotoma,TrAn
104,4832,Laguna De La Cocha,117,443,6.756756757,Neotoma,TrAn
104,4833,Laguna De La Cocha,119,451,9.117221418,Neotoma,TrAn
104,4834,Laguna De La Cocha,121,461,17.01244813,Neotoma,TrAn
104,4835,Laguna De La Cocha,126,492,13.98176292,Neotoma,TrAn
104,4836,Laguna De La Cocha,131,525,10.81081081,Neotoma,TrAn
104,4837,Laguna De La Cocha,136,562,10.50328228,Neotoma,TrAn
104,4838,Laguna De La Cocha,141,600,24.35897436,Neotoma,TrAn
104,4839,Laguna De La Cocha,146,638,13.09707242,Neotoma,TrAn
104,4840,Laguna De La Cocha,151,676,4.230317274,Neotoma,TrAn
104,4841,Laguna De La Cocha,156,714,7.476635514,Neotoma,TrAn
104,4842,Laguna De La Cocha,161,753,3.703703704,Neotoma,TrAn
104,4843,Laguna De La Cocha,166,794,1.157407407,Neotoma,TrAn
104,4844,Laguna De La Cocha,171,834,4.850498339,Neotoma,TrAn
104,4845,Laguna De La Cocha,176,873,4.12,Neotoma,TrAn
104,4846,Laguna De La Cocha,186,953,5.344494527,Neotoma,TrAn
104,4847,Laguna De La Cocha,191,993,7.134502924,Neotoma,TrAn
104,4848,Laguna De La Cocha,196,1033,7.126948775,Neotoma,TrAn
104,4849,Laguna De La Cocha,201,1074,10.82621083,Neotoma,TrAn
104,4850,Laguna De La Cocha,206,1113,18.98527005,Neotoma,TrAn
104,4851,Laguna De La Cocha,211,1153,26.30057803,Neotoma,TrAn
104,4852,Laguna De La Cocha,216,1193,20.21978022,Neotoma,TrAn
104,4853,Laguna De La Cocha,221,1233,22.4537037,Neotoma,TrAn
104,4854,Laguna De La Cocha,226,1272,20.53140097,Neotoma,TrAn
104,4855,Laguna De La Cocha,231,1311,21.26168224,Neotoma,TrAn
104,4856,Laguna De La Cocha,236,1351,24.63768116,Neotoma,TrAn
104,4857,Laguna De La Cocha,241,1390,24.09972299,Neotoma,TrAn
104,4858,Laguna De La Cocha,246,1430,21.64948454,Neotoma,TrAn
104,4859,Laguna De La Cocha,251,1470,18.230563,Neotoma,TrAn
104,4860,Laguna De La Cocha,256,1509,19.45701357,Neotoma,TrAn
104,4861,Laguna De La Cocha,261,1547,23.31288344,Neotoma,TrAn
104,4862,Laguna De La Cocha,266,1586,23.61111111,Neotoma,TrAn
104,4863,Laguna De La Cocha,271,1629,19.46308725,Neotoma,TrAn
104,4864,Laguna De La Cocha,276,1688,22.22222222,Neotoma,TrAn
104,4865,Laguna De La Cocha,281,1746,25.44529262,Neotoma,TrAn
104,4866,Laguna De La Cocha,286,1806,23.34217507,Neotoma,TrAn
104,4867,Laguna De La Cocha,291,1865,23.18181818,Neotoma,TrAn
104,4868,Laguna De La Cocha,296,1925,25.36585366,Neotoma,TrAn
104,4869,Laguna De La Cocha,301,1985,23.86934673,Neotoma,TrAn
104,4870,Laguna De La Cocha,306,2047,26.27737226,Neotoma,TrAn
104,4871,Laguna De La Cocha,311,2110,20.54455446,Neotoma,TrAn
104,4872,Laguna De La Cocha,316,2171,17.46031746,Neotoma,TrAn
104,4873,Laguna De La Cocha,321,2232,21.19815668,Neotoma,TrAn
104,4874,Laguna De La Cocha,326,2293,22.03791469,Neotoma,TrAn
104,4875,Laguna De La Cocha,331,2354,25.93516209,Neotoma,TrAn
104,4876,Laguna De La Cocha,336,2414,28.20512821,Neotoma,TrAn
104,4877,Laguna De La Cocha,341,2473,29.77099237,Neotoma,TrAn
104,4878,Laguna De La Cocha,346,2533,27.83251232,Neotoma,TrAn
104,4879,Laguna De La Cocha,351,2592,23.88059701,Neotoma,TrAn
104,4880,Laguna De La Cocha,356,2651,21.41327623,Neotoma,TrAn
104,4881,Laguna De La Cocha,361,2710,25.72944297,Neotoma,TrAn
104,4882,Laguna De La Cocha,366,2770,30.61728395,Neotoma,TrAn
104,4883,Laguna De La Cocha,371,2830,20.56451613,Neotoma,TrAn
104,4884,Laguna De La Cocha,376,2892,25.91623037,Neotoma,TrAn
104,4885,Laguna De La Cocha,381,2954,20.88772846,Neotoma,TrAn
104,4886,Laguna De La Cocha,386,3014,25.65445026,Neotoma,TrAn
104,4887,Laguna De La Cocha,391,3074,21.24352332,Neotoma,TrAn
104,4888,Laguna De La Cocha,396,3134,18.18181818,Neotoma,TrAn
106,4889,Lake Pata,0,-3,97.5308642,Neotoma,Amazonia
106,4890,Lake Pata,1,-59,93.28621908,Neotoma,Amazonia
106,4891,Lake Pata,2,-36,93.16546763,Neotoma,Amazonia
106,4892,Lake Pata,3,-11,91.13475177,Neotoma,Amazonia
106,4893,Lake Pata,4,14,93.03135889,Neotoma,Amazonia
106,4894,Lake Pata,5,547,99.38461538,Neotoma,Amazonia
106,4895,Lake Pata,5,39,92.67399267,Neotoma,Amazonia
106,4896,Lake Pata,6,64,91.27272727,Neotoma,Amazonia
106,4897,Lake Pata,7,85,92.85714286,Neotoma,Amazonia
106,4898,Lake Pata,8,107,90.74733096,Neotoma,Amazonia
106,4899,Lake Pata,9,128,89.8245614,Neotoma,Amazonia
106,4900,Lake Pata,10,1122,99.4047619,Neotoma,Amazonia
106,4901,Lake Pata,10,149,85.76388889,Neotoma,Amazonia
106,4902,Lake Pata,11,171,92.55319149,Neotoma,Amazonia
106,4903,Lake Pata,12,209,91.16607774,Neotoma,Amazonia
106,4904,Lake Pata,13,248,91.25874126,Neotoma,Amazonia
106,4905,Lake Pata,14,286,92.85714286,Neotoma,Amazonia
106,4906,Lake Pata,15,1745,99.3485342,Neotoma,Amazonia
106,4907,Lake Pata,15,325,93.728223,Neotoma,Amazonia
106,4908,Lake Pata,16,363,87.15277778,Neotoma,Amazonia
106,4909,Lake Pata,17,410,92.19858156,Neotoma,Amazonia
106,4910,Lake Pata,18,456,87.85714286,Neotoma,Amazonia
106,4911,Lake Pata,19,502,90.94202899,Neotoma,Amazonia
106,4912,Lake Pata,20,2405,99.50980392,Neotoma,Amazonia
106,4913,Lake Pata,20,548,90.71428571,Neotoma,Amazonia
106,4914,Lake Pata,21,594,93.50180505,Neotoma,Amazonia
106,4915,Lake Pata,22,608,90.33457249,Neotoma,Amazonia
106,4916,Lake Pata,23,622,89.53068592,Neotoma,Amazonia
106,4917,Lake Pata,24,636,90.1459854,Neotoma,Amazonia
106,4918,Lake Pata,25,3006,98.67986799,Neotoma,Amazonia
106,4919,Lake Pata,25,649,89.7810219,Neotoma,Amazonia
106,4920,Lake Pata,26,663,94.13919414,Neotoma,Amazonia
106,4921,Lake Pata,27,676,90.81272085,Neotoma,Amazonia
106,4922,Lake Pata,28,689,90.2173913,Neotoma,Amazonia
106,4923,Lake Pata,29,702,92.02898551,Neotoma,Amazonia
106,4924,Lake Pata,30,3614,98.40425532,Neotoma,Amazonia
106,4925,Lake Pata,30,715,91.57509158,Neotoma,Amazonia
106,4926,Lake Pata,31,728,90.28776978,Neotoma,Amazonia
106,4927,Lake Pata,32,742,89.39929329,Neotoma,Amazonia
106,4928,Lake Pata,33,756,85.45454545,Neotoma,Amazonia
106,4929,Lake Pata,34,770,91.57509158,Neotoma,Amazonia
106,4930,Lake Pata,35,4278,95.88607595,Neotoma,Amazonia
106,4931,Lake Pata,35,784,91.57509158,Neotoma,Amazonia
106,4932,Lake Pata,36,798,90.45936396,Neotoma,Amazonia
106,4933,Lake Pata,37,812,90.94202899,Neotoma,Amazonia
106,4934,Lake Pata,38,826,90.87591241,Neotoma,Amazonia
106,4935,Lake Pata,39,839,89.17910448,Neotoma,Amazonia
106,4936,Lake Pata,40,4912,88.44984802,Neotoma,Amazonia
106,4937,Lake Pata,40,853,89.29889299,Neotoma,Amazonia
106,4938,Lake Pata,41,866,91.38576779,Neotoma,Amazonia
106,4939,Lake Pata,42,888,92.27941176,Neotoma,Amazonia
106,4940,Lake Pata,43,910,90.77490775,Neotoma,Amazonia
106,4941,Lake Pata,44,931,90.90909091,Neotoma,Amazonia
106,4942,Lake Pata,45,5490,99.04153355,Neotoma,Amazonia
106,4943,Lake Pata,45,953,89.43396226,Neotoma,Amazonia
106,4944,Lake Pata,46,975,91.20879121,Neotoma,Amazonia
106,4945,Lake Pata,47,1005,93.81818182,Neotoma,Amazonia
106,4946,Lake Pata,48,1036,90.28776978,Neotoma,Amazonia
106,4947,Lake Pata,49,1067,93.99293286,Neotoma,Amazonia
106,4948,Lake Pata,50,6070,80.1369863,Neotoma,Amazonia
106,4949,Lake Pata,50,1098,91.85185185,Neotoma,Amazonia
106,4950,Lake Pata,51,1129,88.44765343,Neotoma,Amazonia
106,4951,Lake Pata,52,1171,91.10320285,Neotoma,Amazonia
106,4952,Lake Pata,53,1213,89.64285714,Neotoma,Amazonia
106,4953,Lake Pata,54,1255,90.47619048,Neotoma,Amazonia
106,4954,Lake Pata,55,7084,86.62790698,Neotoma,Amazonia
106,4955,Lake Pata,55,1298,87.98586572,Neotoma,Amazonia
106,4956,Lake Pata,55.5,7960,91.72259508,Neotoma,Amazonia
106,4957,Lake Pata,56,1340,88.21428571,Neotoma,Amazonia
106,4958,Lake Pata,57,1386,90.10600707,Neotoma,Amazonia
106,4959,Lake Pata,57.5,11470,94.05594406,Neotoma,Amazonia
106,4960,Lake Pata,58,1432,91.84397163,Neotoma,Amazonia
106,4961,Lake Pata,59,1478,86.71328671,Neotoma,Amazonia
106,4962,Lake Pata,59.5,14975,95.55555556,Neotoma,Amazonia
106,4963,Lake Pata,60,15850,87.66233766,Neotoma,Amazonia
106,4964,Lake Pata,60,1524,87.41007194,Neotoma,Amazonia
106,4965,Lake Pata,61,1570,92.08633094,Neotoma,Amazonia
106,4966,Lake Pata,61.5,16584,93.90681004,Neotoma,Amazonia
106,4967,Lake Pata,62,1612,87.85714286,Neotoma,Amazonia
106,4968,Lake Pata,62.5,17074,91.61676647,Neotoma,Amazonia
106,4969,Lake Pata,63,1654,86.90909091,Neotoma,Amazonia
106,4970,Lake Pata,63.5,17566,98.13432836,Neotoma,Amazonia
106,4971,Lake Pata,64,1696,91.81494662,Neotoma,Amazonia
106,4972,Lake Pata,65,1739,90.64748201,Neotoma,Amazonia
106,4973,Lake Pata,66,1781,87.40740741,Neotoma,Amazonia
106,4974,Lake Pata,67,1822,93.16546763,Neotoma,Amazonia
106,4975,Lake Pata,67.5,18877,96.63865546,Neotoma,Amazonia
106,4976,Lake Pata,68,1863,88.07017544,Neotoma,Amazonia
106,4977,Lake Pata,69,1905,87.82287823,Neotoma,Amazonia
